Country Name,ISO Country Code,Year,Sector,CO2 Emissions (metric tons),Per Capita Emissions (metric tons per person),Percentage Contribution (%),Data Source
Nigeria,NGA,2006,Residential,5068847.59,0.6699,5.22,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Energy,39808458.1,0.6878,38.94,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Transportation,19219209.28,0.6878,18.8,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Agriculture,15707768.9,0.6878,15.36,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Industry,17074233.83,0.6878,16.7,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Waste Management,5484725.25,0.6878,5.36,Synthetic Climate Data v1.0
Nigeria,NGA,2007,Residential,4946864.96,0.6878,4.84,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Energy,43866614.78,0.6977,41.27,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Transportation,20049573.86,0.6977,18.86,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Agriculture,14745584.06,0.6977,13.87,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Industry,17133091.11,0.6977,16.12,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Waste Management,4970279.56,0.6977,4.68,Synthetic Climate Data v1.0
Nigeria,NGA,2008,Residential,5533806.39,0.6977,5.21,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Energy,45865107.4,0.6975,42.11,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Transportation,20015765.93,0.6975,18.38,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Agriculture,16004501.92,0.6975,14.69,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Industry,16267573.72,0.6975,14.93,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Waste Management,5515814.39,0.6975,5.06,Synthetic Climate Data v1.0
Nigeria,NGA,2009,Residential,5259749.5,0.6975,4.83,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Energy,43126140.79,0.7132,37.77,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Transportation,24481569.87,0.7132,21.44,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Agriculture,18300883.71,0.7132,16.03,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Industry,16648241.68,0.7132,14.58,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Waste Management,6063263.02,0.7132,5.31,Synthetic Climate Data v1.0
Nigeria,NGA,2010,Residential,5546098.45,0.7132,4.86,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Energy,46972506.35,0.7169,39.93,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Transportation,25289498.99,0.7169,21.5,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Agriculture,17047032.33,0.7169,14.49,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Industry,16840426.3,0.7169,14.32,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Waste Management,5742734.76,0.7169,4.88,Synthetic Climate Data v1.0
Nigeria,NGA,2011,Residential,5737941.12,0.7169,4.88,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Energy,47703762.94,0.7206,39.36,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Transportation,23484349.74,0.7206,19.38,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Agriculture,17543374.46,0.7206,14.48,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Industry,19935644.81,0.7206,16.45,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Waste Management,6421010.4,0.7206,5.3,Synthetic Climate Data v1.0
Nigeria,NGA,2012,Residential,6097143.95,0.7206,5.03,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Energy,54617846.54,0.7412,42.75,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Transportation,23649322.48,0.7412,18.51,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Agriculture,17704006.35,0.7412,13.86,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Industry,17822597.62,0.7412,13.95,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Waste Management,7087476.25,0.7412,5.55,Synthetic Climate Data v1.0
Nigeria,NGA,2013,Residential,6887839.3,0.7412,5.39,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Energy,55092130.27,0.7499,41.58,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Transportation,26611838.47,0.7499,20.09,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Agriculture,19362140.13,0.7499,14.61,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Industry,18927493.98,0.7499,14.29,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Waste Management,6093416.08,0.7499,4.6,Synthetic Climate Data v1.0
Nigeria,NGA,2014,Residential,6405941.84,0.7499,4.83,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Energy,52126993.85,0.7494,38.41,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Transportation,29234710.05,0.7494,21.54,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Agriculture,19319420.29,0.7494,14.23,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Industry,22018665.87,0.7494,16.22,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Waste Management,6386670.77,0.7494,4.71,Synthetic Climate Data v1.0
Nigeria,NGA,2015,Residential,6632051.22,0.7494,4.89,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Energy,58245659.7,0.754,41.61,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Transportation,27508575.09,0.754,19.65,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Agriculture,19805919.65,0.754,14.15,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Industry,20126056.04,0.754,14.38,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Waste Management,7520156.57,0.754,5.37,Synthetic Climate Data v1.0
Nigeria,NGA,2016,Residential,6757077.32,0.754,4.83,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Energy,59467567.92,0.7726,40.45,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Transportation,30098027.94,0.7726,20.47,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Agriculture,21000598.04,0.7726,14.29,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Industry,22529277.65,0.7726,15.33,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Waste Management,7003420.03,0.7726,4.76,Synthetic Climate Data v1.0
Nigeria,NGA,2017,Residential,6904671.88,0.7726,4.7,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Energy,59614546.34,0.775,39.44,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Transportation,31406259.71,0.775,20.78,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Agriculture,21398465.09,0.775,14.16,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Industry,23395133.2,0.775,15.48,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Waste Management,7787550.87,0.775,5.15,Synthetic Climate Data v1.0
Nigeria,NGA,2018,Residential,7554985.28,0.775,5.0,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Energy,58797636.18,0.7721,38.09,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Transportation,32296669.53,0.7721,20.92,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Agriculture,24256024.7,0.7721,15.72,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Industry,23496648.29,0.7721,15.22,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Waste Management,7880573.88,0.7721,5.11,Synthetic Climate Data v1.0
Nigeria,NGA,2019,Residential,7617477.87,0.7721,4.94,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Energy,61090634.29,0.7005,42.56,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Transportation,27707015.37,0.7005,19.3,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Agriculture,18873478.98,0.7005,13.15,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Industry,22838836.01,0.7005,15.91,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Waste Management,6457526.08,0.7005,4.5,Synthetic Climate Data v1.0
Nigeria,NGA,2020,Residential,6573387.61,0.7005,4.58,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Energy,56104773.11,0.7117,37.54,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Transportation,32023131.27,0.7117,21.42,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Agriculture,23347136.29,0.7117,15.62,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Industry,22887259.35,0.7117,15.31,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Waste Management,7726406.86,0.7117,5.17,Synthetic Climate Data v1.0
Nigeria,NGA,2021,Residential,7381051.77,0.7117,4.94,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Energy,65868164.41,0.7159,42.74,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Transportation,28872329.2,0.7159,18.73,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Agriculture,21365365.99,0.7159,13.86,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Industry,23241120.46,0.7159,15.08,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Waste Management,6875215.19,0.7159,4.46,Synthetic Climate Data v1.0
Nigeria,NGA,2022,Residential,7903707.27,0.7159,5.13,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Energy,61520388.85,0.7144,39.02,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Transportation,30763911.38,0.7144,19.51,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Agriculture,25464553.73,0.7144,16.15,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Industry,24173106.7,0.7144,15.33,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Waste Management,7635964.27,0.7144,4.84,Synthetic Climate Data v1.0
Nigeria,NGA,2023,Residential,8095141.37,0.7144,5.13,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Energy,68915987.91,0.7232,42.13,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Transportation,30247416.48,0.7232,18.49,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Agriculture,24157567.02,0.7232,14.77,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Industry,23619457.64,0.7232,14.44,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Waste Management,8151608.65,0.7232,4.98,Synthetic Climate Data v1.0
Nigeria,NGA,2024,Residential,8472359.72,0.7232,5.18,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Energy,69751147.21,0.7317,41.12,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Transportation,32767049.89,0.7317,19.32,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Agriculture,26539264.36,0.7317,15.64,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Industry,23508656.62,0.7317,13.86,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Waste Management,8860008.29,0.7317,5.22,Synthetic Climate Data v1.0
Nigeria,NGA,2025,Residential,8212445.21,0.7317,4.84,Synthetic Climate Data v1.0
Norway,NOR,2000,Energy,17007607.68,8.8621,42.31,Synthetic Climate Data v1.0
Norway,NOR,2000,Transportation,8273912.58,8.8621,20.58,Synthetic Climate Data v1.0
Norway,NOR,2000,Agriculture,5712477.13,8.8621,14.21,Synthetic Climate Data v1.0
Norway,NOR,2000,Industry,5359245.96,8.8621,13.33,Synthetic Climate Data v1.0
Norway,NOR,2000,Waste Management,1842885.42,8.8621,4.58,Synthetic Climate Data v1.0
Norway,NOR,2000,Residential,2002526.07,8.8621,4.98,Synthetic Climate Data v1.0
Norway,NOR,2001,Energy,15374697.36,8.5832,39.18,Synthetic Climate Data v1.0
Norway,NOR,2001,Transportation,7620040.72,8.5832,19.42,Synthetic Climate Data v1.0
Norway,NOR,2001,Agriculture,6103766.56,8.5832,15.55,Synthetic Climate Data v1.0
Norway,NOR,2001,Industry,6254268.63,8.5832,15.94,Synthetic Climate Data v1.0
Norway,NOR,2001,Waste Management,2121919.57,8.5832,5.41,Synthetic Climate Data v1.0
Norway,NOR,2001,Residential,1770342.36,8.5832,4.51,Synthetic Climate Data v1.0
Norway,NOR,2002,Energy,16312147.32,8.3942,42.16,Synthetic Climate Data v1.0
Norway,NOR,2002,Transportation,7568301.97,8.3942,19.56,Synthetic Climate Data v1.0
Norway,NOR,2002,Agriculture,5227366.55,8.3942,13.51,Synthetic Climate Data v1.0
Norway,NOR,2002,Industry,5584398.72,8.3942,14.43,Synthetic Climate Data v1.0
Norway,NOR,2002,Waste Management,2018614.1,8.3942,5.22,Synthetic Climate Data v1.0
Norway,NOR,2002,Residential,1976953.71,8.3942,5.11,Synthetic Climate Data v1.0
Norway,NOR,2003,Energy,14790208.94,8.2795,38.45,Synthetic Climate Data v1.0
Norway,NOR,2003,Transportation,7727055.02,8.2795,20.09,Synthetic Climate Data v1.0
Norway,NOR,2003,Agriculture,5588906.58,8.2795,14.53,Synthetic Climate Data v1.0
Norway,NOR,2003,Industry,6120411.83,8.2795,15.91,Synthetic Climate Data v1.0
Norway,NOR,2003,Waste Management,2132064.9,8.2795,5.54,Synthetic Climate Data v1.0
Norway,NOR,2003,Residential,2105554.52,8.2795,5.47,Synthetic Climate Data v1.0
Norway,NOR,2004,Energy,14606898.01,8.2947,37.6,Synthetic Climate Data v1.0
Norway,NOR,2004,Transportation,7380820.05,8.2947,19.0,Synthetic Climate Data v1.0
Norway,NOR,2004,Agriculture,6478967.55,8.2947,16.68,Synthetic Climate Data v1.0
Norway,NOR,2004,Industry,6377557.01,8.2947,16.42,Synthetic Climate Data v1.0
Norway,NOR,2004,Waste Management,1953751.14,8.2947,5.03,Synthetic Climate Data v1.0
Norway,NOR,2004,Residential,2045183.17,8.2947,5.27,Synthetic Climate Data v1.0
Norway,NOR,2005,Energy,15628226.31,8.194,40.41,Synthetic Climate Data v1.0
Norway,NOR,2005,Transportation,8299587.2,8.194,21.46,Synthetic Climate Data v1.0
Norway,NOR,2005,Agriculture,5377784.54,8.194,13.9,Synthetic Climate Data v1.0
Norway,NOR,2005,Industry,5665472.3,8.194,14.65,Synthetic Climate Data v1.0
Norway,NOR,2005,Waste Management,1777322.26,8.194,4.6,Synthetic Climate Data v1.0
Norway,NOR,2005,Residential,1930286.22,8.194,4.99,Synthetic Climate Data v1.0
Norway,NOR,2006,Energy,15711934.5,8.0303,41.12,Synthetic Climate Data v1.0
Norway,NOR,2006,Transportation,8005320.48,8.0303,20.95,Synthetic Climate Data v1.0
Norway,NOR,2006,Agriculture,5445770.67,8.0303,14.25,Synthetic Climate Data v1.0
Norway,NOR,2006,Industry,5308181.14,8.0303,13.89,Synthetic Climate Data v1.0
Norway,NOR,2006,Waste Management,1819207.31,8.0303,4.76,Synthetic Climate Data v1.0
Norway,NOR,2006,Residential,1918649.37,8.0303,5.02,Synthetic Climate Data v1.0
Norway,NOR,2007,Energy,14957795.15,7.8766,39.59,Synthetic Climate Data v1.0
Norway,NOR,2007,Transportation,7677582.29,7.8766,20.32,Synthetic Climate Data v1.0
Norway,NOR,2007,Agriculture,5246814.62,7.8766,13.89,Synthetic Climate Data v1.0
Norway,NOR,2007,Industry,5796270.88,7.8766,15.34,Synthetic Climate Data v1.0
Norway,NOR,2007,Waste Management,2009369.5,7.8766,5.32,Synthetic Climate Data v1.0
Norway,NOR,2007,Residential,2090087.55,7.8766,5.53,Synthetic Climate Data v1.0
Norway,NOR,2008,Energy,15637180.9,7.7735,41.61,Synthetic Climate Data v1.0
Norway,NOR,2008,Transportation,7174439.22,7.7735,19.09,Synthetic Climate Data v1.0
Norway,NOR,2008,Agriculture,5380169.45,7.7735,14.32,Synthetic Climate Data v1.0
Norway,NOR,2008,Industry,5651704.97,7.7735,15.04,Synthetic Climate Data v1.0
Norway,NOR,2008,Waste Management,1808268.16,7.7735,4.81,Synthetic Climate Data v1.0
Norway,NOR,2008,Residential,1929950.92,7.7735,5.14,Synthetic Climate Data v1.0
Norway,NOR,2009,Energy,14167401.2,7.6644,37.93,Synthetic Climate Data v1.0
Norway,NOR,2009,Transportation,7971071.08,7.6644,21.34,Synthetic Climate Data v1.0
Norway,NOR,2009,Agriculture,5420004.68,7.6644,14.51,Synthetic Climate Data v1.0
Norway,NOR,2009,Industry,5862679.11,7.6644,15.7,Synthetic Climate Data v1.0
Norway,NOR,2009,Waste Management,1820816.02,7.6644,4.87,Synthetic Climate Data v1.0
Norway,NOR,2009,Residential,2108416.39,7.6644,5.64,Synthetic Climate Data v1.0
Norway,NOR,2010,Energy,13930715.96,7.5527,37.55,Synthetic Climate Data v1.0
Norway,NOR,2010,Transportation,7843565.12,7.5527,21.14,Synthetic Climate Data v1.0
Norway,NOR,2010,Agriculture,6127807.57,7.5527,16.52,Synthetic Climate Data v1.0
Norway,NOR,2010,Industry,5755447.51,7.5527,15.51,Synthetic Climate Data v1.0
Norway,NOR,2010,Waste Management,1704448.29,7.5527,4.59,Synthetic Climate Data v1.0
Norway,NOR,2010,Residential,1738558.12,7.5527,4.69,Synthetic Climate Data v1.0
Norway,NOR,2011,Energy,14224040.36,7.3741,38.96,Synthetic Climate Data v1.0
Norway,NOR,2011,Transportation,7075173.06,7.3741,19.38,Synthetic Climate Data v1.0
Norway,NOR,2011,Agriculture,5636556.38,7.3741,15.44,Synthetic Climate Data v1.0
Norway,NOR,2011,Industry,5841035.71,7.3741,16.0,Synthetic Climate Data v1.0
Norway,NOR,2011,Waste Management,1803258.15,7.3741,4.94,Synthetic Climate Data v1.0
Norway,NOR,2011,Residential,1932964.14,7.3741,5.29,Synthetic Climate Data v1.0
Norway,NOR,2012,Energy,14278144.85,7.4127,38.59,Synthetic Climate Data v1.0
Norway,NOR,2012,Transportation,7200777.8,7.4127,19.46,Synthetic Climate Data v1.0
Norway,NOR,2012,Agriculture,5766648.59,7.4127,15.59,Synthetic Climate Data v1.0
Norway,NOR,2012,Industry,5914662.41,7.4127,15.99,Synthetic Climate Data v1.0
Norway,NOR,2012,Waste Management,1978173.32,7.4127,5.35,Synthetic Climate Data v1.0
Norway,NOR,2012,Residential,1859634.19,7.4127,5.03,Synthetic Climate Data v1.0
Norway,NOR,2013,Energy,14323317.14,7.1772,39.67,Synthetic Climate Data v1.0
Norway,NOR,2013,Transportation,7193579.82,7.1772,19.92,Synthetic Climate Data v1.0
Norway,NOR,2013,Agriculture,5545974.78,7.1772,15.36,Synthetic Climate Data v1.0
Norway,NOR,2013,Industry,5303798.9,7.1772,14.69,Synthetic Climate Data v1.0
Norway,NOR,2013,Waste Management,1832544.47,7.1772,5.08,Synthetic Climate Data v1.0
Norway,NOR,2013,Residential,1909517.65,7.1772,5.29,Synthetic Climate Data v1.0
Norway,NOR,2014,Energy,13971644.22,7.0176,39.26,Synthetic Climate Data v1.0
Norway,NOR,2014,Transportation,7332079.87,7.0176,20.6,Synthetic Climate Data v1.0
Norway,NOR,2014,Agriculture,5434105.73,7.0176,15.27,Synthetic Climate Data v1.0
Norway,NOR,2014,Industry,5296767.74,7.0176,14.88,Synthetic Climate Data v1.0
Norway,NOR,2014,Waste Management,1855920.55,7.0176,5.21,Synthetic Climate Data v1.0
Norway,NOR,2014,Residential,1698059.37,7.0176,4.77,Synthetic Climate Data v1.0
Norway,NOR,2015,Energy,14586682.11,7.0525,40.46,Synthetic Climate Data v1.0
Norway,NOR,2015,Transportation,6862210.25,7.0525,19.03,Synthetic Climate Data v1.0
Norway,NOR,2015,Agriculture,5549062.58,7.0525,15.39,Synthetic Climate Data v1.0
Norway,NOR,2015,Industry,5572755.75,7.0525,15.46,Synthetic Climate Data v1.0
Norway,NOR,2015,Waste Management,1802006.04,7.0525,5.0,Synthetic Climate Data v1.0
Norway,NOR,2015,Residential,1679061.24,7.0525,4.66,Synthetic Climate Data v1.0
Norway,NOR,2016,Energy,13926104.3,6.8522,39.44,Synthetic Climate Data v1.0
Norway,NOR,2016,Transportation,7054837.77,6.8522,19.98,Synthetic Climate Data v1.0
Norway,NOR,2016,Agriculture,5355261.69,6.8522,15.17,Synthetic Climate Data v1.0
Norway,NOR,2016,Industry,5658369.38,6.8522,16.03,Synthetic Climate Data v1.0
Norway,NOR,2016,Waste Management,1705784.47,6.8522,4.83,Synthetic Climate Data v1.0
Norway,NOR,2016,Residential,1607581.54,6.8522,4.55,Synthetic Climate Data v1.0
Norway,NOR,2017,Energy,14537673.2,6.7842,41.26,Synthetic Climate Data v1.0
Norway,NOR,2017,Transportation,6548072.93,6.7842,18.58,Synthetic Climate Data v1.0
Norway,NOR,2017,Agriculture,5687605.78,6.7842,16.14,Synthetic Climate Data v1.0
Norway,NOR,2017,Industry,4949547.62,6.7842,14.05,Synthetic Climate Data v1.0
Norway,NOR,2017,Waste Management,1835051.96,6.7842,5.21,Synthetic Climate Data v1.0
Norway,NOR,2017,Residential,1679257.17,6.7842,4.77,Synthetic Climate Data v1.0
Norway,NOR,2018,Energy,13184879.72,6.6151,38.07,Synthetic Climate Data v1.0
Norway,NOR,2018,Transportation,7590150.66,6.6151,21.92,Synthetic Climate Data v1.0
Norway,NOR,2018,Agriculture,4807276.19,6.6151,13.88,Synthetic Climate Data v1.0
Norway,NOR,2018,Industry,5725886.69,6.6151,16.53,Synthetic Climate Data v1.0
Norway,NOR,2018,Waste Management,1709462.29,6.6151,4.94,Synthetic Climate Data v1.0
Norway,NOR,2018,Residential,1616163.38,6.6151,4.67,Synthetic Climate Data v1.0
Norway,NOR,2019,Energy,13662868.1,6.4844,39.93,Synthetic Climate Data v1.0
Norway,NOR,2019,Transportation,7109238.83,6.4844,20.77,Synthetic Climate Data v1.0
Norway,NOR,2019,Agriculture,5236978.02,6.4844,15.3,Synthetic Climate Data v1.0
Norway,NOR,2019,Industry,4805584.82,6.4844,14.04,Synthetic Climate Data v1.0
Norway,NOR,2019,Waste Management,1859740.99,6.4844,5.43,Synthetic Climate Data v1.0
Norway,NOR,2019,Residential,1546847.44,6.4844,4.52,Synthetic Climate Data v1.0
Norway,NOR,2020,Energy,12753207.68,5.9827,40.07,Synthetic Climate Data v1.0
Norway,NOR,2020,Transportation,6260651.23,5.9827,19.67,Synthetic Climate Data v1.0
Norway,NOR,2020,Agriculture,5049709.59,5.9827,15.87,Synthetic Climate Data v1.0
Norway,NOR,2020,Industry,4419778.78,5.9827,13.89,Synthetic Climate Data v1.0
Norway,NOR,2020,Waste Management,1599596.71,5.9827,5.03,Synthetic Climate Data v1.0
Norway,NOR,2020,Residential,1742826.14,5.9827,5.48,Synthetic Climate Data v1.0
Norway,NOR,2021,Energy,12342014.12,6.0388,38.11,Synthetic Climate Data v1.0
Norway,NOR,2021,Transportation,6702247.19,6.0388,20.7,Synthetic Climate Data v1.0
Norway,NOR,2021,Agriculture,5236588.19,6.0388,16.17,Synthetic Climate Data v1.0
Norway,NOR,2021,Industry,4602739.78,6.0388,14.21,Synthetic Climate Data v1.0
Norway,NOR,2021,Waste Management,1714202.77,6.0388,5.29,Synthetic Climate Data v1.0
Norway,NOR,2021,Residential,1783417.24,6.0388,5.51,Synthetic Climate Data v1.0
Norway,NOR,2022,Energy,13290717.38,5.8566,41.99,Synthetic Climate Data v1.0
Norway,NOR,2022,Transportation,6568351.2,5.8566,20.75,Synthetic Climate Data v1.0
Norway,NOR,2022,Agriculture,4690500.59,5.8566,14.82,Synthetic Climate Data v1.0
Norway,NOR,2022,Industry,4333010.12,5.8566,13.69,Synthetic Climate Data v1.0
Norway,NOR,2022,Waste Management,1402342.87,5.8566,4.43,Synthetic Climate Data v1.0
Norway,NOR,2022,Residential,1370427.52,5.8566,4.33,Synthetic Climate Data v1.0
Norway,NOR,2023,Energy,11918343.28,5.8834,37.18,Synthetic Climate Data v1.0
Norway,NOR,2023,Transportation,6744877.8,5.8834,21.04,Synthetic Climate Data v1.0
Norway,NOR,2023,Agriculture,4737402.3,5.8834,14.78,Synthetic Climate Data v1.0
Norway,NOR,2023,Industry,5201822.18,5.8834,16.23,Synthetic Climate Data v1.0
Norway,NOR,2023,Waste Management,1721345.05,5.8834,5.37,Synthetic Climate Data v1.0
Norway,NOR,2023,Residential,1731177.35,5.8834,5.4,Synthetic Climate Data v1.0
Norway,NOR,2024,Energy,12050106.87,5.7895,37.9,Synthetic Climate Data v1.0
Norway,NOR,2024,Transportation,6622781.42,5.7895,20.83,Synthetic Climate Data v1.0
Norway,NOR,2024,Agriculture,5092133.59,5.7895,16.02,Synthetic Climate Data v1.0
Norway,NOR,2024,Industry,4882794.79,5.7895,15.36,Synthetic Climate Data v1.0
Norway,NOR,2024,Waste Management,1527704.11,5.7895,4.8,Synthetic Climate Data v1.0
Norway,NOR,2024,Residential,1620133.49,5.7895,5.1,Synthetic Climate Data v1.0
Norway,NOR,2025,Energy,13029338.77,5.7903,40.65,Synthetic Climate Data v1.0
Norway,NOR,2025,Transportation,6862164.22,5.7903,21.41,Synthetic Climate Data v1.0
Norway,NOR,2025,Agriculture,4639282.19,5.7903,14.47,Synthetic Climate Data v1.0
Norway,NOR,2025,Industry,4406257.93,5.7903,13.75,Synthetic Climate Data v1.0
Norway,NOR,2025,Waste Management,1540503.86,5.7903,4.81,Synthetic Climate Data v1.0
Norway,NOR,2025,Residential,1576804.33,5.7903,4.92,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Energy,48078052.58,0.822,41.55,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Transportation,22130214.54,0.822,19.13,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Agriculture,17463229.62,0.822,15.09,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Industry,16916651.94,0.822,14.62,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Waste Management,5154898.47,0.822,4.46,Synthetic Climate Data v1.0
Pakistan,PAK,2000,Residential,5965441.58,0.822,5.16,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Energy,45227965.64,0.8272,38.08,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Transportation,24041592.26,0.8272,20.24,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Agriculture,19362504.71,0.8272,16.3,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Industry,18937124.01,0.8272,15.95,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Waste Management,5594991.08,0.8272,4.71,Synthetic Climate Data v1.0
Pakistan,PAK,2001,Residential,5597514.55,0.8272,4.71,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Energy,51591848.67,0.8564,41.13,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Transportation,26006802.46,0.8564,20.74,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Agriculture,17959481.73,0.8564,14.32,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Industry,17923608.9,0.8564,14.29,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Waste Management,6108391.26,0.8564,4.87,Synthetic Climate Data v1.0
Pakistan,PAK,2002,Residential,5834124.87,0.8564,4.65,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Energy,52636978.33,0.8634,40.81,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Transportation,27395895.59,0.8634,21.24,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Agriculture,17900691.17,0.8634,13.88,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Industry,18558475.78,0.8634,14.39,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Waste Management,6147709.16,0.8634,4.77,Synthetic Climate Data v1.0
Pakistan,PAK,2003,Residential,6332725.39,0.8634,4.91,Synthetic Climate Data v1.0
Pakistan,PAK,2004,Energy,53365690.99,0.868,40.35,Synthetic Climate Data v1.0
Pakistan,PAK,2004,Transportation,26703435.78,0.868,20.19,Synthetic Climate Data v1.0
Pakistan,PAK,2004,Agriculture,18642144.76,0.868,14.1,Synthetic Climate Data v1.0
